<<<<<<< HEAD
Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
1,test,4x64,4121e2846f4f1260,1c38aa6002165bf5,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,4.0000000,51539.0000000,149.0000000,149550099455.0000000,51539607552.0000000,1370382336.0000000
2,sc,4x16,805c7896c2c1870d,d3cb0f7abcd6bb0a,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,17179.0000000,7.0000000,7840474220.0000000,17179869184.0000000,639787008.0000000
3,sc,4x64,f78bffa15f0ac0b9,62be42bd3447636c,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,51539.0000000,12.0000000,12502478717.0000000,51539607552.0000000,1000841216.0000000
3,sc,32x64,4cfe2c8c2d1e2b25,cb868beb2d30c486,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,51539.0000000,9.0000000,11217014865.0000000,51539607552.0000000,664743936.0000000
1,sc,16x64,ccba49f59c25188f,d54b20a7091dae45,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,51539.0000000,200.0000000,447317856655.0000000,51539607552.0000000,1835991040.0000000
2,sc,32x32,d7fc4231ac759eea,0844421fd133f3b8,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,34359.0000000,220.0000000,669627853874.0000000,34359738368.0000000,1618317312.0000000
1,sc,16x32,d16a1d33d5356cee,a957292642670749,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,34359.0000000,10.0000000,11904931442.0000000,34359738368.0000000,664702976.0000000
3,sc,32x32,d7fc4231ac759eea,80a9296a8c4d0c9b,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,34359.0000000,12.0000000,14103224947.0000000,34359738368.0000000,1000902656.0000000
1,sc,8x32,9dbfb99ce4c5e6e2,3dbf7cd05ca6f727,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,8.0000000,34359.0000000,7.0000000,6754565139.0000000,34359738368.0000000,586825728.0000000
1,test,8x64,1e14379f398a166d,2527e2bcda78d625,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,8.0000000,51539.0000000,4.0000000,3175128803.0000000,51539607552.0000000,81985536.0000000
1,test,16x32,b675726127c98864,7cc9d4eac119671c,read1 read2 cdna gtf,join1,unknown,error,,,,,,
3,sc,16x64,ccba49f59c25188f,d8711391b1b68be5,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,51539.0000000,7.0000000,8738653090.0000000,51539607552.0000000,639770624.0000000
1,sc,4x32,560cdcfd9d597b92,708a9fc2111e6407,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,34359.0000000,254.0000000,639067200565.0000000,34359738368.0000000,1510891520.0000000
1,test,8x32,a4c3d29b64b78c74,937397ba929bae8a,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,error,,,,,,
1,sc,16x32,d16a1d33d5356cee,a957292642670749,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,8.0000000,34359.0000000,8.0000000,9510660890.0000000,34359738368.0000000,614846464.0000000
1,test,4x8,43a989c42f3d3d75,04884078e3f2e51b,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,8589.0000000,13.0000000,13429790750.0000000,8589934592.0000000,1000738816.0000000
2,sc,4x8,c6915ba255bde6c8,abb14564d826f0e0,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,8589.0000000,12.0000000,12397081927.0000000,8589934592.0000000,1000927232.0000000
2,sc,8x16,55684bf2f8f886d8,bf749ac744e347c2,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,8.0000000,17179.0000000,7.0000000,6877537654.0000000,17179869184.0000000,586604544.0000000
2,sc,8x32,9dbfb99ce4c5e6e2,4178045b50f24e63,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,8.0000000,34359.0000000,6.0000000,6745398409.0000000,34359738368.0000000,586588160.0000000
1,sc,8x64,dd534d308c75b95a,0b4d350e1f841609,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,951368622.0000000,19327352832.0000000,36257792.0000000
1,sc,8x32,9dbfb99ce4c5e6e2,3dbf7cd05ca6f727,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,34359.0000000,136.0000000,137259818913.0000000,34359738368.0000000,1370984448.0000000
1,sc,8x8,aca839fb3864caa7,efdd0c3e4889ac4a,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,8589.0000000,214.0000000,652389580072.0000000,8589934592.0000000,1868300288.0000000
2,sc,8x8,aca839fb3864caa7,bb57f91724121755,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,883063858.0000000,19327352832.0000000,36315136.0000000
1,test,16x16,11d223dacfc5a8cf,999fcdd418fffc48,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,973429918.0000000,19327352832.0000000,36147200.0000000
1,sc,4x64,f78bffa15f0ac0b9,b783e6a077e60e3c,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,4.0000000,51539.0000000,3.0000000,3189986380.0000000,51539607552.0000000,81915904.0000000
1,test,8x64,1e14379f398a166d,2527e2bcda78d625,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,849686278.0000000,19327352832.0000000,36147200.0000000
1,sc,16x32,d16a1d33d5356cee,a957292642670749,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,error,,,,,,
1,sc,16x16,ff2aee17a9aff686,09d5289a6395c9fb,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,142100871.0000000,4080218112.0000000,7520256.0000000
1,test,8x32,a4c3d29b64b78c74,937397ba929bae8a,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,8.0000000,34359.0000000,8.0000000,9079472061.0000000,34359738368.0000000,615317504.0000000
2,sc,4x16,805c7896c2c1870d,d3cb0f7abcd6bb0a,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,4.0000000,17179.0000000,7.0000000,6749416421.0000000,17179869184.0000000,586547200.0000000
2,sc,16x32,d16a1d33d5356cee,b45aa507f2bd03f8,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,34359.0000000,128.0000000,129585903879.0000000,34359738368.0000000,1370836992.0000000
3,sc,16x64,ccba49f59c25188f,d8711391b1b68be5,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,8.0000000,51539.0000000,6.0000000,6712710972.0000000,51539607552.0000000,586276864.0000000
2,sc,8x16,55684bf2f8f886d8,bf749ac744e347c2,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,17179.0000000,201.0000000,618132772287.0000000,17179869184.0000000,1618935808.0000000
2,sc,4x8,c6915ba255bde6c8,abb14564d826f0e0,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,4.0000000,8589.0000000,130.0000000,130938826394.0000000,8589934592.0000000,1370939392.0000000
1,sc,4x16,805c7896c2c1870d,660f46f91fa45ca3,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,881447904.0000000,19327352832.0000000,36347904.0000000
1,sc,32x32,d7fc4231ac759eea,77a77984a27fb33d,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,8.0000000,34359.0000000,6.0000000,6719639053.0000000,34359738368.0000000,586838016.0000000
